Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;
530010805060022;1;6;0;0;1;0;8;0;0;4;0;11;0;0;3;0;9;0;0;3;0;2;0;0;0;0;5;0;0;4;0;17;0;0;3;0;20;1;0;8;0;16;0;0;0;0;12;0;0;3;0;11;0;0;2;0;12;0;0;2;0;5;0;0;3;0;11;0;0;3;0;2;0;0;5;0;2;0;0;0;0;5;0;0;1;0;9;0;1;3;0;8;0;0;4;0;6;0;0;3;0;2;0;0;1;0;14;0;0;7;0;23;2;0;2;0;26;0;0;9;0;17;0;0;8;0;14;0;0;9;0;14;0;1;2;0;11;0;0;5;0;13;1;0;2;0;16;1;0;6;0;10;0;1;2;0
530010805060023;1;2;0;0;2;0;4;0;0;1;0;3;0;0;6;0;1;0;0;5;0;2;0;0;1;0;20;1;0;4;0;12;0;0;6;0;12;2;0;6;0;11;0;0;1;0;7;1;0;3;0;4;0;0;2;0;7;0;0;0;0;8;1;0;1;0;17;0;0;3;0;8;0;0;2;0;1;0;0;0;0;4;0;0;0;0;5;0;0;2;0;8;0;0;3;0;4;0;0;2;0;4;0;0;1;0;11;0;0;6;0;21;1;0;10;0;8;0;0;3;0;12;0;0;4;0;4;0;0;6;0;19;0;0;5;0;6;0;0;0;0;14;0;0;2;0;17;0;1;7;0;13;0;1;1;0
530010805060024;1;8;0;0;4;0;13;1;0;10;0;13;4;0;10;0;7;2;0;7;0;6;2;0;3;0;11;4;0;14;0;10;1;0;14;0;13;1;0;8;0;20;1;0;13;0;29;2;0;12;0;24;4;0;6;0;3;0;0;1;0;2;0;0;1;0;2;0;0;0;0;1;0;0;0;0;2;0;0;3;0;4;0;0;5;0;9;0;0;13;0;20;1;0;11;0;11;1;0;5;0;9;0;0;6;0;20;2;0;15;0;15;4;0;10;0;11;1;0;15;0;16;1;0;13;0;27;3;0;10;0;17;2;0;8;0;1;1;0;3;0;3;0;0;3;0;6;1;0;3;0;3;0;0;2;0
530010805060025;1;7;0;0;2;0;9;0;0;1;0;11;0;0;4;0;8;0;0;3;0;3;0;0;1;0;18;0;0;8;0;14;0;0;7;0;13;0;0;3;0;12;0;0;2;0;7;0;0;3;0;19;0;0;6;0;8;2;0;1;0;19;0;0;3;0;14;1;0;7;0;11;0;0;2;0;1;0;0;0;0;2;0;0;4;0;10;0;0;1;0;15;0;0;4;0;12;0;0;2;0;3;0;0;2;0;13;3;0;6;0;19;1;0;12;0;17;1;0;4;0;11;0;0;7;0;11;0;0;3;0;18;0;0;4;1;21;2;0;4;0;16;0;0;2;0;29;0;1;12;0;13;0;0;4;0
530010805060026;1;8;1;0;1;0;9;0;0;1;0;14;1;0;1;0;6;1;0;0;0;8;0;0;1;0;21;1;0;3;0;17;1;0;5;0;23;1;0;6;0;25;1;0;0;0;13;1;0;2;0;15;1;0;1;0;14;0;0;2;0;18;1;0;3;0;20;1;2;6;0;8;0;0;2;0;3;0;0;1;0;3;0;0;2;0;10;1;0;2;0;10;1;0;4;0;8;1;0;2;0;2;0;0;2;0;22;0;0;5;0;22;0;1;4;0;33;2;1;4;0;21;2;0;3;0;13;0;0;2;0;23;0;0;3;0;20;0;0;4;0;27;3;0;0;0;26;0;0;6;1;16;0;0;1;0
530010805060027;1;5;0;0;0;0;14;1;0;1;0;16;1;0;7;0;9;0;0;3;0;7;1;0;4;0;25;2;2;4;0;22;3;1;5;0;26;0;2;5;0;24;1;0;4;0;27;0;0;5;0;16;0;0;4;0;11;2;0;3;0;15;2;1;5;0;36;1;2;11;0;28;1;0;8;0;7;0;0;0;0;14;2;0;0;0;13;0;0;5;0;15;0;0;2;0;9;0;0;1;0;6;0;0;1;0;13;0;0;6;0;38;2;0;8;0;37;1;1;6;0;27;2;0;5;0;31;2;0;4;0;25;1;0;3;0;22;2;4;5;0;36;0;0;6;0;53;1;0;8;0;29;1;0;4;0
530010805060028;1;2;0;0;2;0;11;0;0;4;0;7;0;0;2;0;3;0;0;1;0;4;0;0;1;0;22;1;0;8;0;12;2;1;2;0;10;0;0;1;0;5;1;1;2;0;9;1;0;0;0;8;0;0;1;0;6;0;0;3;0;16;2;0;1;0;14;0;0;2;0;2;0;0;1;0;1;0;0;0;0;4;0;0;0;0;8;0;0;1;0;6;2;0;1;0;4;2;0;0;0;2;0;0;1;0;11;1;0;8;0;18;1;1;8;0;14;0;0;11;0;10;0;0;2;0;15;1;0;4;0;7;1;0;4;0;20;1;0;5;0;10;0;0;0;0;12;1;0;4;0;9;0;0;3;0
530010805060029;1;4;0;0;1;0;10;0;0;1;0;13;0;0;6;0;12;0;0;3;0;1;0;0;3;0;15;0;0;9;0;20;0;1;4;0;22;1;0;5;0;19;0;0;1;1;7;0;0;3;0;21;0;0;4;0;16;0;0;2;0;25;0;0;4;0;27;0;1;5;0;15;0;0;3;0;2;0;0;1;0;2;0;0;2;0;19;0;0;1;0;12;0;0;2;1;5;0;0;0;1;7;0;0;2;0;26;2;0;7;0;29;0;0;8;0;13;2;1;12;1;19;0;0;2;0;22;1;0;3;0;24;0;1;4;0;25;0;0;7;0;29;0;1;6;0;38;0;0;7;0;17;0;0;5;0
530010805060030;1;3;0;0;1;0;11;0;0;1;0;16;0;0;5;0;8;0;0;2;0;8;0;0;3;0;15;3;0;4;0;16;0;0;6;0;14;0;0;4;0;7;0;0;6;0;13;0;0;7;0;7;0;0;5;0;18;2;0;2;0;21;0;0;4;0;22;1;0;7;0;13;0;0;2;0;1;0;0;0;0;5;0;0;0;0;3;0;0;2;0;3;0;0;2;0;2;0;0;0;0;1;0;0;2;0;10;2;0;11;0;26;0;0;11;0;19;1;0;4;0;15;2;1;8;0;12;0;0;5;0;13;0;0;6;0;18;2;0;6;0;22;0;1;7;0;21;0;0;11;0;14;1;0;6;0
530010805060031;1;1;0;0;0;0;2;0;0;2;0;2;1;0;6;0;1;0;0;4;0;1;1;0;2;0;5;3;0;3;0;10;2;0;5;0;5;1;0;4;0;6;1;0;4;0;4;2;0;3;0;6;0;0;1;0;2;0;0;1;0;4;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;2;1;0;1;0;5;2;0;3;0;2;0;0;2;0;1;0;0;1;0;1;0;0;1;0;8;0;3;5;1;14;2;0;7;0;7;4;1;5;0;4;4;0;3;0;5;0;0;7;0;4;3;0;2;0;4;0;1;0;0;4;0;0;2;0;0;0;0;3;0;2;2;0;0;0
