Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;
530010805060022;1;181;1;2;1;4;2;2;3;0;1;6;3;4;5;0;2;1;2;3;1;2;1;6;5;2;6;2;12;6;4;5;2;1;4;6;3;3;3;2;4;3;6;1;2;1;3;1;2;4;5;2;3;2;2;0;1;0;3;1;0;1;2;1;3;2;1;0;1;0;0;2;0;1;0;0;1;2;98;25;44;0;1;1;0;2;249;1;1;2;3;1;2;3;2;5;1;3;3;3;1;2;6;4;2;4;5;5;5;3;7;7;12;5;6;9;3;3;5;4;8;5;4;7;3;4;5;4;5;3;3;2;4;3;4;2;3;3;4;1;4;4;0;5;4;5;0;2;1;2;3;1;3;0;3;1;0;1;1;0;1;0;3;105;70;47;5;1;1;4;2
530010805060023;1;157;0;0;1;2;1;1;1;1;1;1;2;4;0;2;1;4;6;6;5;4;0;5;7;4;2;4;6;5;0;5;3;1;1;3;4;1;6;0;3;1;2;2;2;0;0;1;1;1;1;3;0;2;1;3;4;1;4;2;2;1;3;1;4;1;1;1;2;1;2;0;0;0;2;0;1;1;78;16;45;1;4;1;3;4;195;0;1;0;1;3;1;4;1;0;1;2;4;0;2;3;5;2;2;3;5;7;6;4;10;5;4;2;2;1;2;2;6;4;3;1;0;3;1;5;1;2;7;6;6;3;0;1;1;3;1;4;2;5;4;1;3;3;3;5;4;1;3;2;0;1;2;2;0;1;1;1;1;1;1;2;3;77;47;39;6;2;9;4;0
530010805060024;1;263;0;3;1;4;7;2;2;7;4;9;2;8;6;5;6;5;4;6;7;7;5;5;8;2;5;5;3;5;5;4;9;4;2;6;13;4;13;5;9;12;11;10;4;6;3;1;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;158;5;70;0;2;0;1;12;284;0;5;4;3;2;5;4;5;6;2;3;4;10;8;7;6;7;9;7;8;4;8;6;5;6;5;1;6;10;5;5;2;7;9;7;9;10;9;5;7;11;4;5;2;5;2;1;1;1;0;1;1;0;2;2;0;2;0;2;1;0;1;3;0;1;2;0;1;0;0;0;0;0;0;1;1;64;108;77;3;1;3;5;4
530010805060025;1;216;0;2;2;3;4;2;0;2;4;2;6;1;4;3;1;3;4;6;6;7;4;4;4;5;4;5;2;3;3;3;3;1;3;4;3;2;1;1;2;4;3;8;4;7;3;2;2;3;2;2;9;1;4;2;6;5;1;0;4;2;3;1;1;2;3;0;0;2;0;4;1;0;2;2;0;2;109;17;67;2;3;1;4;2;272;0;1;3;1;2;1;2;1;5;2;4;3;7;3;2;2;5;7;4;4;8;7;7;5;5;10;4;3;3;2;4;2;5;4;3;2;5;2;4;1;5;4;4;5;5;6;2;9;6;4;4;6;3;2;3;7;5;7;4;3;5;4;2;2;3;3;0;2;4;0;1;2;0;0;0;5;73;86;76;9;3;2;6;1
530010805060026;1;252;0;2;5;3;2;1;2;1;2;4;1;3;3;4;5;6;4;7;4;4;4;8;3;5;3;7;11;4;3;5;5;9;4;5;3;5;3;1;3;4;3;2;4;3;5;3;1;3;6;3;2;4;7;4;5;4;5;5;3;4;3;1;0;0;4;2;2;1;2;0;2;0;0;0;0;1;138;11;74;2;5;1;7;2;302;3;1;3;0;2;7;0;3;0;3;6;2;3;3;1;9;7;2;3;6;5;6;4;9;3;13;9;6;8;4;8;10;6;0;2;2;2;3;5;3;10;6;5;3;2;4;7;3;7;3;4;5;6;3;12;5;4;3;6;5;3;1;3;1;2;2;4;0;2;2;0;1;0;1;2;3;65;116;81;6;3;2;7;2
530010805060027;1;354;1;4;4;1;0;4;4;3;2;3;5;3;4;5;7;9;7;3;5;9;10;5;6;7;3;11;5;5;8;4;7;9;1;5;7;7;6;5;8;6;6;5;3;1;5;0;6;3;2;5;4;6;2;5;6;10;5;5;4;5;4;5;3;9;0;2;4;3;3;6;2;4;1;2;2;8;178;30;109;4;5;3;12;2;441;1;6;9;4;3;6;3;3;0;6;3;3;4;4;3;3;4;6;4;2;9;5;11;12;11;12;9;10;8;6;7;9;10;2;6;7;5;10;4;11;5;5;6;6;7;9;4;7;3;10;8;8;9;10;7;10;7;6;7;6;8;6;4;3;5;5;2;3;3;3;1;1;3;0;4;9;121;149;100;16;6;4;11;1
530010805060028;1;163;0;1;1;2;1;3;4;6;1;1;3;1;0;2;3;3;4;6;11;7;2;7;2;2;4;2;1;4;1;3;1;2;2;1;3;2;3;1;2;2;4;0;1;3;1;2;2;2;2;1;3;7;2;2;5;4;3;1;1;1;1;3;0;2;0;0;0;1;0;1;0;0;0;0;0;1;90;2;51;1;4;2;5;2;205;1;0;3;0;1;1;2;1;3;2;0;2;4;1;2;5;5;3;3;4;3;7;8;5;5;8;2;8;4;3;4;2;1;3;2;3;4;7;4;2;0;3;1;6;2;5;9;2;4;6;2;2;2;3;1;2;1;3;2;3;1;1;2;0;2;2;1;2;0;1;0;2;0;1;1;2;77;55;47;4;2;2;3;6
530010805060029;1;267;0;1;2;1;2;2;0;2;3;4;5;4;6;2;2;4;2;4;9;5;6;4;6;3;6;8;5;4;8;3;3;5;4;3;6;3;0;3;1;3;4;6;4;5;6;1;5;2;4;6;5;6;5;7;6;6;3;4;2;7;4;2;0;3;2;2;1;1;0;1;2;2;2;0;0;7;141;21;85;0;5;1;8;0;354;1;2;0;3;1;6;6;3;2;3;2;1;3;4;5;7;6;7;8;7;7;12;7;4;7;5;7;5;6;6;6;2;6;3;4;5;7;3;6;5;1;6;13;4;5;11;5;4;5;7;5;8;6;8;9;9;6;5;3;7;5;4;2;0;4;1;2;2;1;2;2;0;0;3;2;7;91;123;102;5;7;2;3;0
530010805060030;1;239;0;3;1;2;1;1;2;2;2;5;3;2;5;5;6;3;6;3;6;4;4;4;6;4;4;4;4;5;2;3;2;1;1;5;4;4;5;4;3;4;3;3;3;2;1;5;2;5;5;5;6;4;4;8;3;2;3;7;6;2;2;3;3;2;0;1;1;3;2;2;1;1;1;0;1;2;110;27;81;0;6;4;3;1;271;0;1;0;4;1;3;0;0;1;1;0;1;1;1;2;4;5;4;3;7;6;12;5;9;5;6;2;6;3;7;4;6;4;3;9;3;6;3;2;3;2;2;3;5;7;7;7;4;3;5;5;10;4;5;6;7;4;4;4;0;5;3;2;2;1;3;1;2;3;2;1;1;0;0;1;7;73;94;61;5;0;2;4;4
530010805060031;1;90;0;0;0;1;0;0;2;1;1;0;2;0;3;2;2;1;6;3;0;1;6;2;1;5;3;4;1;2;0;3;4;4;0;3;0;1;3;2;1;2;3;0;0;2;2;1;0;1;0;1;0;4;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;58;8;14;0;0;8;1;0;126;1;0;3;1;0;2;2;1;2;3;1;0;1;1;1;5;1;3;4;4;3;4;4;7;5;6;5;0;2;4;2;3;4;0;2;1;3;3;2;3;4;3;0;0;2;1;2;1;1;0;2;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;70;18;21;2;0;2;6;1
