Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
530010805170064;1;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;1;3;1;3;2;3;5;3;1;2;4;1;1;2;3;3;3;3;5;4;5;5;4;1;2;0;1;0;1;1;0;3;0;3;0;1;0;0;0;0;3;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;3;9;16;9;14;23;4;5;4;3;1;3
530010805170065;1;93;0;0;0;1;0;0;1;0;0;0;0;1;0;2;1;0;0;1;1;5;2;4;6;6;3;4;0;6;1;2;3;2;1;4;4;4;3;4;0;1;3;1;1;1;0;0;3;0;2;0;0;2;1;1;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;1;1;4;7;21;13;14;12;6;5;4;4;0;1;0
530010805170066;1;92;0;0;0;0;0;1;0;0;3;0;1;0;0;0;1;2;1;4;0;1;2;2;3;2;1;1;3;2;3;1;3;0;2;1;2;1;2;0;5;1;1;6;3;2;2;3;1;0;2;1;1;2;0;1;4;1;1;1;0;0;0;0;1;2;2;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;4;2;8;10;10;8;9;14;7;8;3;5;3;1
530010805170067;1;107;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;1;1;4;5;4;0;1;1;2;5;0;5;2;4;4;3;6;6;3;4;1;5;1;1;1;0;0;2;2;1;1;0;4;2;1;0;2;2;0;2;2;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;3;6;14;13;19;19;3;6;9;6;6;0;3
530010805170068;1;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;2;0;0;0;0;1;1;3;2;1;1;1;2;5;4;3;0;0;0;0;3;1;1;1;0;1;1;0;3;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;4;3;5;7;12;5;3;5;2;1;1;1
530010805170069;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;0;2;0;4;3;2;3;4;1;5;0;0;1;2;2;1;0;2;0;0;0;1;1;0;1;1;1;2;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;2;6;12;10;6;3;4;6;1;0;0;1
530010805170070;1;88;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;3;3;4;3;3;2;4;2;0;1;4;2;2;0;2;4;2;4;2;4;1;3;2;0;2;1;1;1;1;1;1;2;2;0;1;0;3;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;2;9;15;11;10;13;8;5;5;3;5;0;2
530010805170071;1;125;0;0;0;0;0;0;0;1;0;0;1;0;2;1;3;6;6;2;2;5;7;3;8;2;3;4;7;3;0;2;6;2;3;2;4;2;1;0;0;6;0;0;4;3;2;1;3;3;4;1;1;1;0;2;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;0;1;7;21;23;16;17;9;9;12;6;2;1;0;1
530010805170072;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;2;2;2;2;3;0;1;1;1;0;0;1;0;2;1;1;1;1;0;0;2;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;2;0;5;9;3;5;4;1;2;1;0;1;0
530010805170073;1;110;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;3;1;7;10;6;4;2;2;3;2;1;6;1;3;6;4;4;5;3;4;1;4;4;3;1;1;1;1;1;1;4;1;1;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;5;27;13;17;20;13;5;6;2;2;0;0;0
530010805170074;1;144;0;0;0;0;0;0;0;0;0;1;2;0;2;1;0;3;9;7;9;6;6;6;8;11;4;5;4;4;5;2;3;2;5;3;2;3;1;6;4;2;0;1;1;1;1;0;0;2;2;1;1;0;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;1;5;34;35;20;15;16;4;5;5;2;0;1;1
530010805170075;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;1;0;1;2;3;2;2;2;1;2;0;2;2;4;1;3;1;2;2;0;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;5;7;9;9;8;6;1;0;1;1;0;0
530010805170076;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;5;1;4;2;3;1;2;1;2;1;2;1;0;1;0;0;1;0;0;2;2;1;0;2;0;1;1;1;0;0;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;2;14;9;6;2;5;5;5;1;1;0;0;0
530010805170077;1;112;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;4;2;3;7;4;5;5;6;2;2;3;2;4;4;2;1;6;2;6;2;5;2;1;2;1;2;2;4;0;2;0;0;0;2;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;2;12;24;15;17;17;8;6;4;4;0;0;2
530010805170078;1;75;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;2;6;1;5;3;3;1;1;3;6;1;4;3;1;1;0;0;2;1;3;1;2;3;1;1;3;1;1;2;2;1;0;0;0;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;4;15;11;15;4;10;8;3;3;2;0;0;0
530010805170079;1;288;0;0;0;0;0;0;0;0;0;2;1;1;4;5;10;11;15;17;15;14;18;14;11;11;11;9;9;5;9;7;3;3;7;2;6;4;2;1;4;8;4;3;5;3;2;2;1;1;4;3;2;3;0;3;1;1;0;1;3;2;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;0;2;21;72;65;39;21;19;17;11;9;6;3;2;0
530010805170080;1;60;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2;2;2;2;1;1;1;0;0;2;1;3;1;2;2;4;4;2;1;3;1;1;2;0;0;0;1;0;0;1;2;1;3;0;0;1;1;1;1;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;2;4;8;4;12;11;3;4;5;3;3;1;0
530010805170081;1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;2;0;0;1;4;1;4;4;3;2;1;2;0;1;2;3;3;3;1;6;2;1;0;0;0;2;1;3;2;0;1;0;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;5;3;14;8;12;10;5;3;4;1;0
530010805170082;1;100;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;0;2;1;2;3;1;1;3;2;0;1;0;2;2;4;2;3;2;4;2;3;0;0;1;1;2;4;2;1;3;4;3;2;4;1;1;2;1;1;3;3;5;1;1;0;0;2;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;1;5;8;7;9;13;5;12;14;7;10;4;1;3
530010805170083;1;61;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;1;2;0;1;2;1;2;1;0;1;1;1;1;3;1;0;2;0;3;4;0;2;0;2;2;2;2;2;4;2;2;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;2;4;6;5;6;9;8;12;2;3;1;1;1
530010805170084;1;65;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;3;1;0;0;1;3;1;1;2;1;0;1;0;2;2;0;1;2;2;4;5;3;1;0;1;1;2;1;1;2;0;2;1;1;0;2;0;0;4;2;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;1;7;5;4;5;16;5;6;4;7;2;2;0
530010805170085;1;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;1;1;2;0;1;0;0;1;0;3;2;1;2;3;1;1;2;1;2;1;1;1;4;1;2;0;2;0;0;1;2;0;1;0;0;0;0;0;3;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;1;5;2;3;7;9;6;9;3;1;5;1;1
530010805170086;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;1;2;2;0;1;2;0;0;0;0;0;1;0;0;3;1;3;1;1;0;1;2;0;2;0;0;1;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;4;6;3;1;8;4;3;4;2;1;0
530010805170087;1;82;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;3;3;0;1;3;0;0;0;1;3;0;0;1;2;0;2;1;0;1;0;0;5;1;1;0;4;1;3;1;1;6;1;8;3;4;1;1;3;0;1;1;0;1;1;1;0;4;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;1;1;7;4;5;5;7;9;17;12;3;7;3;1
530010805170088;1;62;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;1;0;1;1;0;4;1;1;0;0;4;2;3;3;0;2;5;2;2;1;2;1;2;1;1;1;2;1;1;0;1;0;1;2;0;0;0;2;0;2;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;1;0;3;3;6;12;12;7;5;4;4;3;1;0;1
530010805170089;1;76;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;2;1;0;2;2;1;0;2;1;2;1;1;0;0;3;2;2;2;3;4;5;1;1;1;2;3;2;3;3;0;1;1;2;0;0;1;2;0;1;2;0;0;0;3;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;1;3;6;6;4;12;12;13;4;4;5;3;3
530010805170090;1;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;1;1;2;1;0;3;2;0;0;1;1;4;1;3;3;3;2;2;3;2;1;0;1;2;2;1;0;1;2;2;1;0;0;0;2;1;0;1;0;1;0;1;0;0;0;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;67;0;0;1;5;6;5;10;13;6;6;3;4;2;2;4
530010805170091;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;0;0;0;0;2;0;2;0;0;0;2;1;0;1;0;0;1;1;1;0;0;0;2;0;1;1;0;2;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;3;3;4;3;2;2;4;4;3;1;1;0;0
530010805170092;1;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;2;2;2;4;1;1;2;2;2;2;0;0;3;7;1;2;3;2;1;3;3;4;1;6;2;2;2;2;0;3;1;1;0;1;2;0;0;1;1;0;0;1;2;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;1;7;10;8;13;12;15;8;4;2;5;1;1
530010805170093;1;72;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;2;1;2;0;5;2;0;3;0;2;2;3;2;4;2;3;3;0;4;4;4;4;0;0;2;1;1;1;0;1;0;3;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;1;2;6;10;9;12;16;5;7;2;0;2;0
530010805170094;1;75;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;2;0;1;5;2;0;0;2;1;0;2;1;2;1;3;2;0;5;4;2;2;4;1;2;1;2;0;4;0;3;2;2;1;1;1;0;0;2;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;2;3;3;8;6;8;17;6;11;3;4;3;0;1
530010805170095;1;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;3;4;2;2;2;2;2;1;2;3;2;1;0;3;5;3;1;2;1;2;3;3;2;1;5;1;1;1;2;3;1;1;1;2;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;3;12;9;9;12;11;10;8;3;2;1;0
530010805170096;1;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;3;1;0;0;0;0;1;1;3;2;1;2;3;0;1;4;2;0;0;1;3;2;3;0;4;3;7;0;2;1;0;0;1;0;0;0;3;1;2;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;1;11;1;8;10;6;12;10;1;7;1;3;2
530010805170097;1;72;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0;0;0;2;1;0;4;3;0;2;0;4;1;3;1;0;1;2;2;2;2;2;2;0;3;2;3;3;5;2;2;0;1;1;1;0;0;2;0;3;2;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;1;4;3;9;9;7;9;15;5;5;3;0;2;0
530010805170098;1;42;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;3;1;0;1;2;1;1;1;2;0;1;4;1;2;1;3;0;2;0;3;0;1;1;0;0;0;0;0;0;2;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;1;1;3;7;5;9;8;2;2;4;0;0;0
530010805170099;1;71;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;1;2;5;5;5;4;1;8;2;7;1;3;0;3;4;1;1;1;1;0;0;0;3;0;1;0;1;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;6;18;22;11;4;4;4;0;2;0;0;0;0
530010805170100;1;84;0;0;0;0;0;0;0;0;0;0;1;0;0;1;6;0;3;6;4;4;5;5;4;5;3;6;1;1;1;3;3;0;3;1;2;1;1;0;0;1;0;0;2;1;1;2;0;0;0;2;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;8;17;22;12;9;3;4;4;2;2;1;0;0
530010805170101;1;84;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;1;4;1;6;2;0;3;0;2;2;1;0;4;4;3;2;4;0;2;3;2;0;0;1;2;4;4;3;2;1;1;2;3;3;1;1;1;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;2;7;12;5;17;7;11;9;9;4;1;0;0
530010805170102;1;98;0;0;0;0;0;0;0;0;0;0;0;2;1;1;4;1;2;9;8;7;5;6;4;3;6;2;5;2;3;1;2;3;2;0;1;0;0;1;2;2;1;2;0;1;0;0;1;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;8;27;24;13;8;5;4;5;2;0;2;0;0
530010805170103;1;98;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;3;5;8;4;6;9;2;6;0;2;2;5;4;3;1;2;1;2;0;4;2;1;4;1;1;1;2;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;8;26;19;15;9;9;3;0;3;2;3;1;0
530010805170104;1;106;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;2;2;3;7;3;7;3;4;3;7;4;6;5;3;1;2;5;6;3;3;1;1;0;0;2;3;2;1;0;1;0;1;0;0;0;0;2;1;0;0;0;0;1;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;1;4;15;20;25;17;5;8;2;3;1;5;0;0
530010805170105;1;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;5;0;3;3;3;2;7;5;4;4;1;4;4;2;3;3;2;2;3;1;0;5;2;2;0;2;1;1;0;0;0;1;0;1;0;0;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;15;11;21;16;8;11;2;2;3;2;0;1
530010805170106;1;125;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;6;3;6;6;4;7;5;9;3;6;5;2;5;5;2;3;5;4;2;1;2;1;1;2;2;0;1;0;0;2;0;2;2;3;1;0;2;1;1;0;3;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;1;3;25;30;19;15;8;3;8;4;3;4;1;0
530010805170107;1;63;0;0;0;0;0;0;1;0;0;0;2;0;1;3;2;5;3;3;3;1;2;1;3;1;2;3;1;2;0;4;1;0;3;1;1;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;1;8;15;9;10;6;2;4;0;2;1;3;1;1
530010805170108;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;3;1;1;0;2;1;2;2;5;2;3;0;1;1;1;2;0;0;0;2;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;3;9;6;12;5;3;0;3;1;1;0;0
530010805170109;1;102;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;2;1;5;4;1;3;2;2;3;7;4;4;1;2;2;4;2;1;3;1;1;3;4;4;1;3;0;3;4;1;3;2;1;1;0;3;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;102;0;0;3;6;14;18;13;8;15;11;7;4;1;0;2
530010805170110;1;81;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;3;2;6;0;2;2;3;1;3;2;0;2;1;4;1;2;3;2;1;4;2;2;1;2;5;1;6;2;0;1;0;1;0;1;3;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;2;3;13;11;8;12;12;10;5;2;2;1;0
530010805170111;1;112;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;2;1;2;5;3;5;4;5;2;2;5;6;3;2;3;3;1;6;6;3;5;3;0;3;5;3;1;2;0;1;3;3;1;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;1;0;2;13;18;19;19;16;7;11;3;1;0;0;2
530010805170112;1;59;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;2;1;2;1;1;2;5;3;1;4;1;1;2;1;1;1;1;1;2;1;1;2;0;1;2;0;0;0;1;2;2;2;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;2;5;11;10;6;7;3;7;4;0;3;0
530010805170113;1;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;4;4;3;2;1;0;4;2;1;0;0;2;3;1;1;1;0;1;3;1;4;1;2;1;0;0;1;2;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;3;17;9;6;4;11;4;2;1;2;0;0
530010805170114;1;116;0;0;0;0;0;0;0;0;0;1;1;1;4;1;4;3;4;7;6;5;9;7;2;3;5;2;1;3;2;0;1;1;3;2;5;1;3;2;2;1;1;2;1;0;2;0;0;0;3;1;2;1;4;1;2;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;1;11;25;26;8;12;9;6;4;10;2;1;1;0
530010805170115;1;62;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;1;1;1;2;3;4;1;3;5;0;5;0;2;1;3;0;2;1;0;0;2;3;0;2;0;0;3;2;2;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;1;5;8;13;11;3;7;7;1;4;0;1;1;0
530010805170116;1;77;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;5;2;9;7;5;7;2;0;1;3;2;2;0;2;1;1;4;3;1;1;1;0;1;1;2;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;4;24;15;9;10;4;5;2;0;0;2;1;0
530010805170117;1;65;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;5;1;3;2;1;3;3;1;2;1;3;2;3;4;3;2;3;0;0;3;2;1;1;1;1;0;0;1;0;1;2;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;2;8;12;9;15;6;3;5;2;2;0;0;1
530010805170118;1;100;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;4;3;2;4;5;2;4;4;8;10;3;2;3;2;7;2;2;1;0;4;3;3;1;3;0;1;0;1;0;0;2;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1;3;14;23;20;12;14;2;5;2;3;0;1;0
530010805170119;1;107;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;4;4;4;4;4;1;6;4;1;5;2;6;4;4;2;2;2;4;0;5;3;0;3;2;1;1;3;1;1;2;1;3;1;3;1;0;0;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;5;18;16;21;10;13;7;10;3;2;1;0;1
530010805170120;1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;2;7;3;4;7;9;5;4;3;2;1;1;4;2;1;0;1;1;4;4;3;2;1;2;1;0;1;0;3;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;1;15;28;11;8;14;5;3;2;2;1;0;0
530010805170121;1;49;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;3;0;1;0;0;1;0;3;0;0;1;1;2;0;1;1;2;0;3;0;0;1;1;1;3;2;1;3;0;0;1;2;0;1;3;3;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;2;4;2;5;6;4;8;6;7;3;0;1;0
530010805170122;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;3;0;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;1;1;0;2;1;5;3;0;2;1;0;0
530010805170123;1;53;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;2;1;3;0;0;1;2;1;3;0;2;0;3;3;0;2;4;3;2;0;0;1;3;0;2;1;0;0;0;1;0;3;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;1;0;2;0;5;5;8;8;9;7;1;4;3
