Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;
530010805060030;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;183;539;2,95;1,8;9104,21;39060019,01;9630,46;36233407,92;5457,66;36600844,65;7119,31;35912803,81
530010805060031;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;128;229;1,79;1,22;2927,82;11532991,77;3230,7;11749418,32;2261,28;9399284,07;2927,18;10223014,02
530010805060032;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;148;381;2,57;1,46;7740,23;90200945,5;8613,19;92875137,76;5096,48;55221028,93;6716,29;61918722,62
530010805060033;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;176;366;2,08;1,27;7493,27;56891147,77;7992,82;56689849,56;5534,55;48606629,98;7076,62;51247130,91
530010805060034;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;177;392;2,21;1,33;8600,4;33970749,28;8698,69;33501306,9;6074;33344165,59;7243,66;31285627,32
530010805060035;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;327;975;2,98;1,88;12005,1;2230855074,12;12828,98;2373850738,45;6739,66;889768621,1;9071,4;1176904806,77
530010805060036;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;293;862;2,94;1,41;9785,92;48818829,31;10580,35;44360191,1;6309,95;48833511,42;8857,09;45980675,19
530010805060037;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;200;361;1,81;,86;5842,84;27270066,14;6023,54;27023708,89;4656,79;22880296,76;5317,44;22612388,69
530010805060038;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;165;499;3,02;1,51;7642,43;25386373,27;8520,28;20791834,15;4545,06;26094452,8;6626,3;24246287,67
530010805060039;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;241;708;2,94;1,41;10238,03;33220781,62;10589,55;30627839,13;5498,49;35130098,78;7918,31;31421470,8
530010805060040;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;141;344;2,44;1,45;8028,04;41425324,32;8384,84;40266140,23;5002,76;32091125,77;6698,61;31607567,56
530010805060041;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;204;644;3,16;1,6;4873,52;17817685,31;5648,85;16263748,18;3175,24;13154638,48;4439,24;12779137,73
530010805060042;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;268;835;3,12;1,59;5915,74;17428679,65;6121,31;16773446,1;3364,19;15442754,58;4503,39;15541972,15
530010805060043;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;248;657;2,65;1,63;4580,57;12972375,23;4917,67;12266256,31;3155,39;12426238,52;4178,56;12179651,77
530010805060044;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;181;522;2,88;1,63;10330,19;35381123,9;10445,61;34566246,44;5784,19;38342944,44;7723,03;36215694,74
530010805060045;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;205;496;2,42;1,55;11519,86;56578569,11;12048,83;52783695,26;6742,48;56330307,58;8952,2;55005950,82
530010805060046;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;139;256;1,84;,96;3520,09;11406751,22;3822,6;11229264,59;3008;14712858,31;3649,3;15513372,93
530010805060047;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;175;539;3,08;1,63;6235,35;23574818,35;7226,4;20137319,04;4098,34;20078848,13;5749,39;18671216,9
530010805060048;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;170;479;2,82;1,65;8212,18;25634471,57;8309,94;25124193,41;4922,68;26262685,38;6325,07;24870227,94
530010805060049;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;181;638;3,52;1,1;3548,57;3893442,39;3756,09;3338425,08;1746,17;4852006,52;3152,49;4324498,07
